Dwayne Johnson,-0.08169942838139832,0.14508247251311937,0.08438834028008084,-0.09346457446614902,-0.09094099265833695,-0.006851267166590939,-0.043785138676563896,-0.0959912914937983,0.16562951169908047,-0.04808534402400255,0.23449204008405408,0.032762274340105556,-0.18685893978302678,-0.0962868157075718,0.04679977416526526,0.12270195114736755,-0.18585723692861697,-0.13248913219043365,-0.09369543817592785,-0.07796936001007755,-0.003102200416227182,-0.004099448405516644,0.08049805332363273,0.029662795132026076,-0.12704746642460427,-0.31539289746433496,-0.08643854467663914,-0.11751791175144415,0.09405792923644185,-0.14580873570715389,-0.007131469940456252,-0.07918061036616564,-0.22989295717949668,-0.06829927044843014,-0.02107856733103593,0.06564036601533492,-0.037810241376670696,-0.0980787305937459,0.17886109572524825,-0.023555721156299114,-0.16259210370481014,0.02888723792663465,-0.005500430939719081,0.20354707321772972,0.1945929277377824,0.005604529287666082,0.07362650241702795,-0.037280231985884406,0.06556377503632878,-0.17738017168206474,0.09617687400896102,0.11070692341309041,0.07134770113043487,0.050881644167626895,0.02933384625551601,-0.15258734300732613,-0.014182293773046695,0.2032574211868147,-0.15323983179405332,0.07327817621019979,0.09646429272834212,-0.06728627379440393,-0.04738868914137129,-0.007425431200924019,0.25366193319981295,0.15286874794401228,-0.13264610059559345,-0.17483901558443904,0.09615665821669002,-0.09610423240034531,-0.05772587525037428,0.039059413014911115,-0.12444592950244744,-0.09342853162282456,-0.27882346883416176,0.0542712263801756,0.36072155678023893,0.06657720348933556,-0.22106416678677002,-0.03489733057601067,-0.15174729594339928,0.047585726249963045,0.016056131183480222,0.0627354357081155,-0.08465204539243132,0.008185468226050338,-0.1256909524090588,0.02652580851766591,0.1624929215759039,0.016690213058609515,-0.03990565900069972,0.17734308408883712,-0.020478807826293632,0.025108097780806322,0.012293522284987072,0.06311391255197425,-0.11902600604419906,-0.02161981239138792,-0.07001672902454932,-0.02665684713671605,0.04427397627538691,-0.06505855731666088,-0.03323951099688808,0.13667893751213947,-0.18100497235233584,0.1659444933757186,-0.008546265540644526,0.0003099493430151294,-0.009540103725157678,0.026121238595806062,-0.033410276169888675,-0.041460173476176955,0.15137339887830117,-0.2583383523548643,0.2522497681590418,0.2251636728954812,-0.0017355517484247684,0.13016710779629648,0.0673992486554198,0.07822660847644632,-0.026204474891225498,0.019926369617072243,-0.14815084480990967,-0.054525075402731694,-0.00463322241557762,-0.028381482232362032,0.10222138627432287,0.05459798655162255
Emilia Clarke,-0.0840572291240096,0.09068378007039428,0.09072758708149195,-0.0647656811773777,-0.11120483465492725,0.049600488636642695,-0.0412911232188344,-0.06461961437016725,0.20514157757163048,-0.09766784325242042,0.1624048152565956,0.007570353988558054,-0.22926496997475623,0.06370563432574272,-0.067575020249933,0.1559025952965021,-0.1646036721765995,-0.21610253915190697,-0.029072455409914256,-0.01480003715492785,0.015329234488308429,0.01057109162211418,-0.018803027588874102,0.07804064601659774,-0.08083401504904032,-0.32226025834679606,-0.07629972122609616,-0.028212083503603935,-0.03909493652172387,-0.05974298601970077,-0.023424233477562666,0.11287828311324119,-0.1795081987977028,0.017357094082981347,0.011739675365388393,0.113092592805624,-0.02985310610383749,-0.13948094263672828,0.18832297973334788,0.06120600869879127,-0.22185748398303987,0.024676337279379366,0.095839773863554,0.27121505692601205,0.2410838571190834,0.009121304266154767,-0.004412166699767113,-0.06019196566194296,0.1380789688229561,-0.346787069439888,0.045055752471089366,0.2231025929749012,0.09939063098281622,0.09770103454589844,0.06818643333390355,-0.17934057921171187,0.0360388523247093,0.05216680197045207,-0.14837494239211083,0.013977010883390904,0.008939390368759632,-0.034154575429856775,0.06274556542979554,-0.12177410997450351,0.23179468736052514,0.15786024756729602,-0.09962151754647493,-0.1312831638008356,0.18321111142635346,-0.14250571861863137,-0.11546508729457855,0.07258288096636534,-0.16046731054782867,-0.1887476310133934,-0.23001010581851006,0.02341051910072565,0.4070104175806046,0.16677657410502433,-0.12279670521616935,0.10628582321107388,-0.09706760134547948,-0.06087203435599804,-0.051423456855118274,0.12498555086553097,-0.03228167120367289,-0.006657672841101885,-0.08669392358511686,0.0035227907821536062,0.28553677871823313,0.008478708248585463,-0.039966302793473005,0.23356993675231932,0.00884416799992323,-0.01155729839578271,0.03624464221298695,0.0829274270683527,-0.043889173753559586,0.008958104997873306,-0.19973810866475106,-0.04663275197148323,-0.07662531837821007,-0.0491601874306798,-0.04689012080430985,0.11122726690024137,-0.25175004690885544,0.13031124509871006,-0.018703040704131126,-0.023429192528128626,-0.040020747780799865,0.0016786760836839676,-0.07661715207621456,0.027171574216336012,0.14697722494602203,-0.2970372036099434,0.17755985476076602,0.13700197987258433,0.04363333000801504,0.14081282131373882,0.043677738308906554,0.09078787785023451,0.01498777985572815,-0.0882638780027628,-0.1264316125959158,-0.11074796132743359,0.02681320421397686,0.001581396609544754,-0.004766198806464672,0.1086487689614296
Henry Cavil,-0.15448270994003374,0.1383749090812423,0.025274896636755778,-0.015114726103616484,-0.06463904987380963,-0.019686145190563466,-0.037177596203606535,-0.02909972116050094,0.13130033445177655,0.017813055427989576,0.22903355715250728,0.03869932141117375,-0.24928471747070852,-0.06101676166960687,-0.04274480678893701,0.04388532132813425,-0.16409091222466846,-0.06242815013786759,-0.09081016270199208,-0.043530298265242816,0.09062184370828397,0.08705063051346576,0.04700164634245212,0.04126941395754164,-0.2143751605592593,-0.2922933116705731,-0.08889143360835133,-0.08245064920247203,0.036736499565192544,-0.11672078276222403,0.027933211094050697,0.046654295138638426,-0.20751746691236592,-0.06921445892540494,-0.004183652274536364,0.07483971792489591,-0.06900408544173145,-0.04596694099782693,0.1842236728078187,0.023969230195037043,-0.10746522383256392,0.027004309920500024,0.011523243002217225,0.33499017568549727,0.20870557532768058,-0.007369132091601689,0.03014643874132272,-0.07562479621382674,0.1352335994668079,-0.3278357482919789,0.1309650128312183,0.15846733786542005,0.11703021843174491,0.08467079815689964,0.11252766381008457,-0.152466921192227,0.0019886895985991664,0.23814332861490925,-0.20159822213228304,0.13149299412363707,0.011432651731401983,-0.0390139055447747,0.0003477123123828811,-0.10749856597094824,0.15177079658917705,0.11938786822738069,-0.13151806273093128,-0.13716921458641687,0.11993903185081001,-0.14651506047959278,-0.03319541093978015,0.1598607994841807,-0.07620196341715678,-0.2288867709311572,-0.3331250027574674,0.1062147668139501,0.36948641442289254,0.18317074200721703,-0.17897886195869156,0.001200986367584479,-0.08522236328383889,-0.04129951755807857,0.030288093262399087,0.01866764503747526,-0.12119141525842926,-0.04671760896841685,-0.13662273628693639,0.054099839914477234,0.21708310478263432,0.04782223987458932,-0.07234711649667736,0.2731779633146344,0.041398011844116026,0.0128839308339538,0.06184880920883381,0.04779164395248047,-0.1270913565249154,-0.05110237262014187,-0.1031573223646241,0.0323602112028936,-0.0006416500593074644,-0.15109811632922202,-0.05411080854258152,0.1178699570021244,-0.1238847386957419,0.1827761580546697,-0.002746830355714668,-0.0006307540931785949,-0.03407782150639428,-0.06917472364324512,-0.13459215049791817,0.0207100280306556,0.17053830074240464,-0.3107584964747381,0.2171166789050054,0.10633313674667869,0.042762003895459755,0.16954629078055872,0.05964630063284527,0.05646920552232651,-0.048909783513859065,-0.010119616571399901,-0.13999814668087043,-0.04950111246470249,0.07815010738417957,-0.06796003983478353,0.04655693155346495,0.019666716945592803
Josh Radnor,-0.10826480719778273,0.13616094941442664,0.06713525646112183,-0.0019433474676175551,-0.13313431066997122,-0.01815903066384672,-0.011482484676320143,-0.06885953281413425,0.1329203045578918,0.00025405426218052103,0.24671732551521725,-0.07786437677163066,-0.24181600727818228,0.01753851206916751,-0.0035956050410415187,0.11416647116644214,-0.10930542098452346,-0.10277278585867448,-0.09563233981830906,-0.04265705036055861,0.049047854512628886,0.0623490009268727,0.0156812100962858,0.05775757472623478,-0.1639104334242416,-0.2953958297618712,-0.05099638545829238,-0.12920534001155334,0.07043491958668738,-0.10971681498969445,-0.00021033086861022796,-0.009636764950824507,-0.20133410680173625,-0.09936043051908715,0.04451435668901964,0.025743015336267876,-0.04466081216856085,-0.07403359468085598,0.2095740223773802,0.0022711439641437147,-0.18511702729897064,0.005564951422539624,0.07423098678841736,0.28339419942913635,0.12239366124449956,0.035638459440734654,0.05299073036270912,-0.10158891870517923,0.1013515932541905,-0.2690855202951817,0.17080415950881112,0.10416613361149123,0.1362667866803781,0.05191301996584492,0.135968541820543,-0.18262307880201725,0.00021236878114216256,0.20928893411400343,-0.22350950885300686,0.15415683441390896,0.11089214152007391,0.07071557930774158,-0.006231070110442663,-0.08901443392640412,0.19857601016157805,0.13496535237539897,-0.07362289162296237,-0.1418061007679713,0.10619366898982212,-0.14726690289498579,-0.08043589093016856,0.11175445493574095,-0.09858507422184704,-0.17667646164243872,-0.3656429353386465,0.04846956306184181,0.36541177768899935,0.12761316614018547,-0.19778150274898065,-0.03628129692691745,-0.00786059210547293,0.001852990288023997,0.06653785698040567,0.013495652080334798,-0.11147189016143481,-0.03643560129208396,-0.0828807967517412,0.019348092734663175,0.21243518289893565,0.00950815494764935,-0.034315026431071635,0.22791063936069758,0.0029120490124279804,-0.0806572578960296,0.021061645425630337,0.06340493626817308,-0.12411060906720883,-0.06440231322564861,-0.10050862199730343,-0.03246925590616284,0.03374576990050499,-0.06933989782225002,-0.013901296701997218,0.1663768318566409,-0.26796397446381925,0.09099031687535421,-0.0551846685038522,-0.051931115779837576,-0.025039968278371925,0.01987944787951431,-0.09997758822459163,-0.017294625027312174,0.17333758170857574,-0.25062448824896955,0.1847803507639904,0.1381161871432054,-0.0014509561688008934,0.0778054181636885,0.023817019085540916,0.021688133910900416,0.0027142392113955333,0.028362402447847403,-0.15315238002574805,-0.07521581153074901,0.06427006314348693,-0.061254634851157064,0.018818246859191645,0.04791654631344959
Mark Ruffalo,-0.073493839862446,0.08362293613996978,0.006639051522749166,0.00018434447702020407,-0.08463600332227846,0.0021916335875478885,0.05277562246192247,-0.054628612007945776,0.13162149970109263,-0.019692559105654556,0.2028547530838599,-0.08877760105921577,-0.286003681520621,-0.07656446747326602,-0.039184019047146045,0.07489116862416267,-0.10358108855628718,-0.1600239051040262,-0.13436789030674845,-0.11948721586183335,0.05929420927229027,-0.0657372329539309,-0.007364181743469089,0.009635467819559077,-0.2078742232794563,-0.3003152091987431,-0.07809124285510431,-0.13316475848356882,-0.007257282821228728,-0.14703642996028066,0.056719408952631056,0.06135526796181997,-0.18613484237963954,-0.08490948421725382,0.011542247026227415,0.07846094054790835,-0.05025533540174365,-0.08991627569776028,0.24078627194588384,-0.04181081751206269,-0.10756393778137863,0.08350072296646734,0.08384195428031187,0.287343747758617,0.12179160405260821,0.01173933952425917,0.012624685497333607,-0.03978899462769429,0.12645474976549545,-0.2765669046590726,0.06829464631543185,0.18640486903799078,0.1279904068990921,0.12072355540779729,0.12066295374340068,-0.13506265892647207,0.055027380488657705,0.15870294211587557,-0.22618096880614758,0.07555185824943085,0.016872078044495236,-0.03442498835890243,-0.07070931503161167,-0.09598761137264471,0.18906053396252295,0.11347285658121109,-0.12516244972357526,-0.0973842329888915,0.14595863254119953,-0.11564162117429078,-0.017059666221030056,0.09165844367817044,-0.11430982787472506,-0.19343201412508884,-0.24513528030365705,0.1379512355585272,0.45860070766260225,0.1559169088335087,-0.20491015313503644,0.012300692789722234,-0.10426394051561753,-0.012145939903954664,0.037271033662060894,-0.00931153420242481,-0.08209750013581167,-0.05843193693241725,-0.10552994914663334,0.05023221795757612,0.161559813345472,-0.00532552384538576,-0.08009537244409633,0.160841992435356,0.03250931192693921,-0.009371540237528583,0.039825756762487195,0.0261120586656034,-0.12481388678619017,-0.019752693226716172,-0.11044602592786153,0.019943904092845816,0.0670583452253292,-0.1461811613601943,-0.05033651553094387,0.04594398786624273,-0.15320340807860097,0.12025791911097865,0.015460105098706359,-0.056496599863749,-0.05739515018649399,0.012631427147425711,-0.11862326448317617,0.045778504417588316,0.15092526329681277,-0.38997469904522103,0.23219207379346093,0.16009145012746254,-0.025839603835872065,0.14286692487075925,0.063869164820062,0.05107384287596991,0.011474445539837083,-0.004686875618062913,-0.13527002251551798,-0.14068318391218781,0.046247894157810755,0.03449600713793188,0.0188284128671512,0.01885566961330672
Robert Downey Jr,-0.0829985996290129,0.06048586683309808,0.11908054287184258,0.0072933138937366256,-0.04056114825058957,-0.0640651308076114,-0.035751402340069106,-0.09690499138467167,0.11771650950671458,-0.09255190224063639,0.24508108837263926,0.01715927495031941,-0.21582794934511185,-0.010037914317633425,-0.02852326658155237,0.10947764885364747,-0.15016906484201245,-0.06460176788422527,-0.11452678883714336,-0.052908075431703915,0.00740959290034917,0.050735103042454134,0.07150907664350709,0.007596401098583426,-0.13026037873054036,-0.318513277385916,-0.12718226753023207,-0.06522064633211311,0.09408300271143719,-0.08431628931845937,-0.0093491934619996,-0.01786761343175051,-0.15832567861189648,-0.06556987410829383,0.00591346762162082,0.055076243393883416,-0.0859532145289134,-0.10137597558905884,0.2078279010495361,0.07179882122697878,-0.15415332694442904,0.03592906116831059,0.027312109741021176,0.3030251995945463,0.1893059428097034,0.05068611144563373,0.058274002783760735,-0.08611789680257136,0.061849428397812406,-0.2520106484999462,0.09274042534584902,0.11291930796008329,0.10104077792137253,0.09099188880348692,0.1203337735971626,-0.1668588769223009,0.04869498093897591,0.18431301027232286,-0.17472361598391922,0.12785823460744353,0.05644129897106667,-0.0075954848102160865,0.07647626827546984,0.02018468085752458,0.19961573039086497,0.0889490129502148,-0.11534826119183278,-0.08954768107101625,0.10723713671370429,-0.16138863609153398,-0.03839093317486802,0.06985860793110059,-0.08074858552795283,-0.18928099286799527,-0.2863892470391429,0.017858923393852855,0.3895798641808179,0.15502352849105183,-0.1710633178602676,-0.006477460588271521,-0.08937558349297971,-0.0764935164503297,0.09008776504850509,0.08125291470134137,-0.088331919733663,-0.028464430030815457,-0.11614286025263826,-0.007868356128432313,0.20219228910852452,0.03665932102547008,-0.03482600438351534,0.24964078591794384,0.008228842796263645,-0.03743307988102339,0.04348319890547772,0.040133921467528054,-0.1843042216282718,-0.019739892010634044,-0.1005068799974967,-0.07884755867476366,0.017004750478936702,-0.09990526340445693,-0.003551405341345437,0.10481538296658166,-0.209843140019446,0.19494335779121943,-0.013159563109202653,-0.029143255622107154,0.02641818140234266,0.00038917531848562005,-0.10499522770393868,0.0017075231869001777,0.1665829933267467,-0.2607447652488339,0.18926838960270492,0.21356197362955737,0.03785087075084448,0.13200858965211984,0.09126563231479756,0.041517747204978854,-0.02762343472211945,0.01923133181978245,-0.12930699057725012,-0.06047360834722616,-0.027412359431690098,-0.05601370524691076,0.088820947258144,0.04089940160664977
Tom Cruise,-0.09852643731621004,0.1647726161986269,0.0293861834472546,-0.031626218509289525,-0.11739335385381534,0.06971010992363576,-0.004947850660931679,-0.046608574007467554,0.1952444835696169,-0.06980470383679994,0.23879793350414563,0.030240249249242967,-0.1995265986970676,-0.08608042464781833,-0.05830462642454652,0.07909419916329845,-0.16925063248603575,-0.1099672314300332,-0.10417209597685004,-0.11165663353618115,0.05532017045764513,0.06821558884875749,-0.05543460763029514,0.04029832704253094,-0.20437800852201318,-0.25174035660682187,-0.01196646305822557,-0.0931284654364791,0.06873509630320533,-0.16504403804579088,0.02447746489797869,0.08451939077787501,-0.17950959808082992,-0.04319322517802639,-0.02595623474447958,0.07596244590897713,-0.06361042089279621,-0.02581177409538018,0.19070150438816316,0.00012297623900957004,-0.12572606252406232,0.0850073225716109,0.014614083273436433,0.30135029682549097,0.2229301368677488,-0.0012142003704142827,-0.004001917057139899,-0.08691004791887857,0.19285338540231028,-0.2919930136331948,0.04936632809419465,0.21033278331961683,0.06474845109367243,0.08378420694060223,0.10604764609247126,-0.15819801294034527,-0.033356770152045835,0.11114654970425432,-0.1470479536601292,0.07356184200253538,0.0089980030772827,-0.059507805072972854,-0.01541208071253633,-0.08013740221979798,0.10328157534522395,0.05746159271927931,-0.06530414317404071,-0.15040166575902253,0.13356772505788392,-0.1615935829217716,-0.055502038809560963,0.16390375120024528,-0.06680260053885881,-0.1927309444835109,-0.2264574980863961,0.11425952409063617,0.42394376025404984,0.2031335465369686,-0.15915829712344753,0.04803533165124796,-0.06943426012832632,-0.07374819352101254,0.08548632131949548,0.011091322417781558,-0.06336386942414828,-0.0787919821437969,-0.10411880305537613,0.08301957113848578,0.22960078940596632,0.019532026282401495,-0.030914954881193817,0.24961621017866237,0.04724416566351729,-0.006202141824428753,0.02566001428070889,0.020511540514166638,-0.12084405532767696,0.03355724745059526,-0.092123872971022,-0.015598876822379327,0.0774284627649092,-0.09480603003213482,-0.004200862900864693,0.07009324968181631,-0.14652455189535696,0.20102010939710885,-0.009540713732681607,0.02877179449123721,-0.020178391728349912,-0.039108543806979736,-0.12199489299648551,0.07490471950782243,0.21155297660058545,-0.2712204240022167,0.2437605164063874,0.09084955062116346,0.0036208883368520324,0.1502925582951115,0.11231994640923315,0.05441424010261413,-0.006449752036602267,-0.05838353923892462,-0.11620448942306222,-0.10362078890364657,0.055806681513786316,-0.06315458958507866,0.06454815875778916,-0.0023903317989841582
Tom Hardy,-0.14024962788236509,0.054883520570151584,0.08680191186746371,-0.03205536974152339,-0.1322051272103467,-0.007466705746411048,-0.028796859968876102,-0.1024274786876649,0.1086694511018463,-0.03686159887571925,0.23245529876541846,-0.04302485379361615,-0.28431745242212236,-0.1044367868261239,0.044220240844279224,0.11897788327379324,-0.08904799947649547,-0.12971644748731986,-0.14402724848580115,-0.1269712531075035,-0.026051961115955077,-0.03424851415851682,0.010976282812501351,0.052116010414878115,-0.12301008222797483,-0.3439967578526625,-0.06812936171274825,-0.08306893168650951,0.039109220056189706,-0.1127033805877892,-0.029730757871239456,0.030160023686812094,-0.17739448227833227,-0.12395849470625218,-0.00464188303683222,0.09644725027772569,-0.05458383075892925,-0.11542875573192675,0.18843199281962877,-0.06650285731962662,-0.13568586794678697,0.04555011160441281,0.0932575845226799,0.24772942788207652,0.18174732069379276,-0.007019610979507879,0.09216387854101732,-0.0248194189031714,0.15821528073745905,-0.2869379929046041,0.09073222274940039,0.13678643107414246,0.1533256445041637,0.06167566311574474,0.11884636216864143,-0.14623919651680387,-0.0013268557329153277,0.2377520850331513,-0.19196890578749254,0.140334041385921,0.0932097151184205,-0.04279078339639398,-0.029975057781203508,-0.08942336946264985,0.22486057094077475,0.14289617021904163,-0.14533812149437433,-0.11282217080138393,0.09275496228761279,-0.10671621424712471,-0.028617397411582396,0.06759412517559897,-0.1366844428415151,-0.18756442524723171,-0.30678053061986704,0.12003526744461551,0.407771988013356,0.1552048963830643,-0.21045130675600976,-0.01530228331493041,-0.11443231389233746,-0.009970639976336784,0.03256962882335653,0.025996822575779305,-0.0536044837772539,-0.06333120658840101,-0.12137349645040699,0.02747964509522792,0.1984923298365062,0.045459165823521074,-0.006908492434808274,0.24235270133952505,0.06376356230184589,-0.0022900996096048157,0.007327091678516152,0.08756776749319636,-0.14083333317305624,-0.059175914191861745,-0.1024876000340452,0.013692987487488185,0.009368616665147015,-0.0976589090123619,0.02936371819106574,0.028056647052469942,-0.16319394464959802,0.173777518045042,-0.015556272503334223,0.049203698148893325,-0.03432990714293165,-0.03452346735086638,-0.06486312202033923,0.02502658798061695,0.14366058383098582,-0.3118074640785296,0.16318339339851104,0.1618944808994372,0.050320246688944775,0.144632144687102,0.06160535955244733,0.03539455887506303,0.018106261402675787,-0.020716061681201776,-0.0997710567851042,-0.08234123831864484,0.03286686089350698,-0.04472396054218725,0.05326662612022813,0.0948821226346124
Tom Holland,-0.12525137656866903,0.07691806690259413,0.015393573677901066,-0.024721124294129284,-0.12668536814174267,0.0162212046973332,0.01879212764477489,-0.08035120051918608,0.08249806356851501,-0.09493438997352967,0.24348057926905275,-0.014680823254765886,-0.27200015476255707,-0.1175241559894398,0.01716900585840146,0.14544748161176238,-0.10436789270001229,-0.1451949489237082,-0.09657448473753351,-0.07520236803519756,0.025339381336563764,0.03892400563515798,-0.02898411529910083,0.0715658555202412,-0.15215016728398775,-0.23859971746651812,-0.05381884350620135,-0.08769306976987858,0.04242695002543806,-0.12502389438826628,0.010965421118519524,0.04863009549150563,-0.1334428737560908,-0.028984974335991974,0.023539824768750356,0.08339598774909973,-0.09993206969264781,-0.06370422432217936,0.23329075282872325,0.01525043709335303,-0.20067527280612427,0.004637644334573939,0.06355993630308093,0.309640757363252,0.17462637102363085,0.012308752408834419,0.031122047040197585,-0.033889459615403954,0.16299629640398602,-0.3128420128063722,0.06827871274259506,0.1147273952009702,0.17663604209218361,0.08019280851338849,0.0153409108105633,-0.17269585631562,0.019890681765220984,0.18873999802151112,-0.2644809094643352,0.11181743119401161,0.039634366519749165,-0.17599543808686613,-0.031464215208108375,-0.02535400050457078,0.2071277913120058,0.11208238125298962,-0.13155478735764822,-0.12419910491867499,0.1851842494474517,-0.1931402033778152,-0.0731552889702296,0.14244473575040548,-0.08085440720121066,-0.20409825669996667,-0.2858612296557186,0.07901451932360427,0.39297885364956325,0.18056586828797755,-0.13093371580194946,0.0004765438198140173,-0.023539835718846082,-0.0036629862669441435,0.04628065597228329,0.10181123259091618,-0.07138245545252404,-0.08042144602296328,-0.09540507916097689,0.015080062277389296,0.22032854337282856,-0.02644927248433985,-0.02997078447405136,0.25498195970901333,0.07720874278157046,0.009101118346807933,0.03281201027107961,0.03978256813504479,-0.05180499966096396,-0.04135252371656172,-0.03898987294447542,0.007597294984140781,-0.002816626557497063,-0.15146748345307628,0.05858691063041639,0.06109897258004757,-0.1718210302519076,0.21634900855897654,-0.022247423747121686,0.01935247653587298,-0.021977570096049646,-0.03003646931940257,-0.06375564454179822,0.015591440854048488,0.13497546909734456,-0.3012992730646422,0.20497614356002422,0.16995448227783647,0.055770859573826645,0.15458929388210027,0.07953081569737858,0.05745277032632418,0.014299325343936381,-0.08373579563516559,-0.14930377072758144,-0.09259412174273018,0.08681292338014553,-0.06655476686328349,0.09497966598531213,0.0481862523640045
jeff bezos,-0.03625268383760645,0.07653134594662021,0.031343236490331515,-0.0008886614532181711,-0.05004116998176382,-0.021326797421682964,0.03187859314258652,-0.0741891156167093,0.04916685213795816,-0.08234210500512461,0.16817936617316623,-0.063529635130456,-0.23713447078309877,-0.06232523193789853,0.05711668218025053,0.10474665094204623,-0.1495607356832485,-0.17400984104835626,-0.1698491597416425,-0.09153006803432498,0.0860513099892573,0.0036265472270021535,0.009410228222759083,0.023368833229096247,-0.19534772777497167,-0.2957157251810787,-0.0720588450856281,-0.11248572975999177,0.1294785848244874,-0.1156353173457613,0.017918904321362273,-0.017059680488374498,-0.17282102001134794,-0.04654533543972054,0.015983653414731073,0.04746532921839242,-0.01730482184299917,-0.07655805586413904,0.21342937904174883,0.07570077625639511,-0.23610325925277942,0.09039572321555832,-0.02055200505437273,0.30057785185900604,0.24970190272186743,0.044283499922415225,0.03977186277960286,-0.08693233038289379,0.06473632687420557,-0.22453425704228758,0.06387806679075113,0.17700762000649867,0.11655955103160155,0.07993467671401573,0.0849092753999161,-0.0936855079060552,0.019441403589691177,0.11766489049551462,-0.236879935619807,0.05677682620407355,0.0520731501770441,-0.05203981642997024,0.04766031376302543,-0.06962541193522588,0.10836912510973035,0.020957230486803584,-0.09464315531982316,-0.1124492994312084,0.17891964331419782,-0.22837083041667938,-0.10580763435273459,0.04749662301155052,-0.09184629902845681,-0.13089949652703123,-0.3514126232176116,-0.0009257233127801106,0.3624429600407379,0.17088830659184792,-0.21292589875784787,0.006700279877869168,-0.047391727867752614,-0.021155884357714892,0.10621533561686072,0.11980838866697417,-0.05218659604739661,-0.03636392277449069,-0.0462870125969251,0.024652043564452067,0.1689667891372334,-0.024658823536351474,-0.03631412190846121,0.19463257988293967,0.012860986074865466,-0.06518646034252162,0.06523675892991249,0.06489340426644893,-0.13752931258594148,-0.03239509440732725,-0.07219995558261871,-0.053062449764422696,0.0024313813809192543,-0.10046527835756841,0.027663972567428242,0.15990358688915618,-0.18880485434724828,0.1851436487502522,-0.04553127623718194,-0.05083955813086394,-0.019466836720403998,0.03303030505776405,-0.05065098064340124,-0.03340914213296139,0.1408950842992224,-0.2572133232547779,0.1400591412728483,0.310107269220882,-0.051939197129221876,0.04468103921548887,0.05646986226466569,0.06396554233600395,-0.03200971380327687,0.03614556108309765,-0.21643963395947158,-0.10179357456438469,-0.01699825623684158,0.0023316362439984024,0.017248507062293063,0.0215953757817095
